"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30014","Пользователь может воспользоваться повторным поиском","chromium","Wed May 20 04:00:39 UTC 2026","broken","Wed May 20 04:01:09 UTC 2026","","search.test.js","",""
