"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30013","Пользователь может воспользоваться повторным поиском","chromium","Mon Aug 04 02:22:50 GMT 2025","broken","Mon Aug 04 02:23:20 GMT 2025","","search.test.js","",""
