"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30012","Пользователь может воспользоваться повторным поиском","chromium","Thu Aug 28 01:48:48 UTC 2025","broken","Thu Aug 28 01:49:18 UTC 2025","","search.test.js","",""
